Timestamp,Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Permissions
8/29/2022 3:44:33,21,Spotify,3,1.0,0.0,0.0,Hip hop,1.0,1.0,85,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,3.0,0.0,8,8,3,3,2.0,I understand.
8/29/2022 3:46:02,21,Apple Music,5,1.0,1.0,0.0,Metal,1.0,1.0,171,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,8,7,7,4,2.0,I understand.
8/29/2022 3:47:32,29,Apple Music,1.5,1.0,0.0,1.0,Rock,1.0,1.0,108,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,8,7,1,2,2.0,I understand.
8/29/2022 3:49:29,56,I do 0.0t use a streaming service.,1,1.0,0.0,0.0,Pop,0.0,0.0,105,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,6,5,10,2,1.0,I understand.
8/29/2022 4:02:01,17,Spotify,2,1.0,1.0,0.0,Pop,1.0,0.0,76,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,7,6,0,4,2.0,I understand.
8/29/2022 4:02:12,22,Spotify,1,1.0,0.0,0.0,Pop,0.0,0.0,108,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,7,4,0,0,2.0,I understand.
8/29/2022 4:10:25,26,Spotify,4,1.0,0.0,0.0,Pop,1.0,1.0,140,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,8,7,2,10,1.0,I understand.
8/29/2022 4:17:46,30,Spotify,1,1.0,0.0,0.0,EDM,1.0,1.0,200,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4,4,4,0,2.0,I understand.
8/29/2022 4:36:16,49,Spotify,2,1.0,0.0,0.0,Folk,1.0,0.0,147,1.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0,0,2,0,1.0,I understand.
8/29/2022 4:37:05,22,Spotify,2,1.0,1.0,1.0,EDM,1.0,1.0,120,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,6,4,0,1,2.0,I understand.
8/29/2022 4:41:30,32,Spotify,2,0.0,0.0,0.0,Rock,1.0,0.0,158,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,4,7,0,0,2.0,I understand.
8/29/2022 4:42:51,32,I do 0.0t use a streaming service.,1,0.0,0.0,0.0,Rock,0.0,0.0,110,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,8,4,3,0,1.0,I understand.
8/29/2022 4:51:37,22,YouTube Music,6,1.0,0.0,0.0,Country,1.0,0.0,103,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,5,5,3,3,2.0,I understand.
8/29/2022 4:53:44,17,Spotify,2,1.0,0.0,0.0,Rock,1.0,1.0,93,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,0,8,0,0,2.0,I understand.
8/29/2022 4:57:35,21,Spotify,4,1.0,1.0,0.0,Rock,1.0,0.0,62,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,7,4,6,1,2.0,I understand.
8/29/2022 5:06:50,17,Spotify,1.5,1.0,0.0,0.0,Rock,1.0,1.0,180,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,8,7,7,3,1.0,I understand.
8/29/2022 5:08:52,25,Spotify,3,1.0,0.0,0.0,Metal,0.0,0.0,150,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,2.0,9,8,6,2,2.0,I understand.
8/29/2022 5:14:53,15,Spotify,4,1.0,0.0,1.0,Rock,1.0,0.0,105,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,3.0,0.0,8,6,4,0,2.0,I understand.
8/29/2022 5:20:21,13,Spotify,10,1.0,0.0,0.0,Rap,1.0,0.0,140,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,7,2,0,8,2.0,I understand.
8/29/2022 5:22:38,38,Spotify,3,1.0,0.0,0.0,Rock,0.0,1.0,,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,6,7,7,7,1.0,I understand.
8/29/2022 5:35:40,23,Apple Music,3,0.0,0.0,0.0,Rock,1.0,0.0,161,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,7,6,4,2,2.0,I understand.
8/29/2022 5:37:56,17,Spotify,3,1.0,0.0,0.0,Pop,1.0,1.0,120,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,1,1,1,0,2.0,I understand.
8/29/2022 5:41:25,59,YouTube Music,2,1.0,0.0,0.0,Pop,1.0,0.0,103,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,1,1,3,0,2.0,I understand.
8/29/2022 5:45:03,22,Spotify,2,1.0,1.0,1.0,Pop,1.0,0.0,72,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,2,7,1,2,2.0,I understand.
8/29/2022 5:50:21,17,Apple Music,3,1.0,0.0,0.0,Pop,1.0,1.0,113,2.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,6,2,3,1,1.0,I understand.
8/29/2022 6:00:25,27,Spotify,2,0.0,0.0,0.0,Pop,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,7,7,3,2,1.0,I understand.
8/29/2022 6:13:47,23,Spotify,5,1.0,1.0,0.0,Video game music,0.0,0.0,95,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,8,7,0,3,1.0,I understand.
8/29/2022 6:31:56,15,Spotify,6,1.0,0.0,0.0,Rock,0.0,0.0,97,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,8,3,5,2,2.0,I understand.
8/29/2022 6:44:14,22,Spotify,3,1.0,1.0,1.0,EDM,1.0,0.0,140,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,5,4,2,0,2.0,I understand.
8/29/2022 6:58:24,23,Spotify,5,1.0,0.0,0.0,Lofi,1.0,1.0,120,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,7,10,10,1,2.0,I understand.
8/29/2022 7:11:40,19,Spotify,5,1.0,0.0,0.0,Country,1.0,1.0,118,1.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,7,6,8,4,2.0,I understand.
8/29/2022 7:17:09,32,Spotify,6,1.0,0.0,0.0,Rock,0.0,0.0,91,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,8,7,0,9,2.0,I understand.
8/29/2022 7:48:34,40,Spotify,6,1.0,0.0,0.0,Rock,1.0,1.0,128,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,10,7,3,3,1.0,I understand.
8/29/2022 7:52:49,21,Spotify,3,1.0,0.0,0.0,Country,1.0,0.0,86,0.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,6,5,5,3,2.0,I understand.
8/29/2022 7:53:58,21,Spotify,10,1.0,0.0,0.0,Rock,1.0,1.0,107,1.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,8,7,6,8,1.0,I understand.
8/29/2022 8:23:46,23,Spotify,2,1.0,0.0,0.0,Video game music,1.0,1.0,180,2.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,3.0,10,7,7,3,0.0,I understand.
8/29/2022 8:28:46,21,YouTube Music,2,1.0,0.0,0.0,EDM,0.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,10,10,5,7,,I understand.
8/29/2022 8:37:30,35,Spotify,3,0.0,1.0,0.0,Folk,1.0,0.0,0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,8,2,2,8,1.0,I understand.
8/29/2022 8:38:53,18,Spotify,1.5,0.0,0.0,0.0,Hip hop,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0,3,7,4,0,2.0,I understand.
8/29/2022 8:39:19,21,I do 0.0t use a streaming service.,10,1.0,0.0,0.0,Pop,1.0,0.0,112,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,9,7,5,5,2.0,I understand.
8/29/2022 8:47:09,22,I do 0.0t use a streaming service.,2,1.0,0.0,0.0,Video game music,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,5,3,0,0,2.0,I understand.
8/29/2022 9:01:49,23,Spotify,3,1.0,1.0,1.0,Rock,1.0,1.0,66,1.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,10,7,0,10,2.0,I understand.
8/29/2022 9:07:42,13,Spotify,2.5,1.0,0.0,0.0,Folk,0.0,0.0,118,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8,0,0,3,2.0,I understand.
8/29/2022 9:13:14,19,Spotify,3,1.0,0.0,0.0,K pop,1.0,1.0,110,2.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,3.0,3.0,3.0,0.0,6,0,3,0,2.0,I understand.
8/29/2022 9:26:07,33,YouTube Music,0.5,1.0,1.0,0.0,Rock,0.0,0.0,80,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,7,9,4,6,2.0,I understand.
8/29/2022 9:42:23,18,Spotify,16,1.0,0.0,1.0,Jazz,1.0,1.0,90,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3,2,5,6,2.0,I understand.
8/29/2022 9:43:35,17,YouTube Music,6,1.0,1.0,0.0,Classical,1.0,1.0,120,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,4,2,0,0,2.0,I understand.
8/29/2022 9:47:21,16,Spotify,3,1.0,0.0,0.0,EDM,1.0,1.0,100,1.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,4,2,0,0,2.0,I understand.
8/29/2022 9:47:26,18,YouTube Music,0.5,0.0,0.0,0.0,Rock,1.0,0.0,66,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,5,3,1,0,1.0,I understand.
8/29/2022 9:52:20,19,Spotify,5,1.0,0.0,0.0,K pop,1.0,1.0,158,1.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,4,2,2,1,2.0,I understand.
8/29/2022 9:56:31,15,YouTube Music,2,0.0,1.0,0.0,Rap,1.0,1.0,105,3.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,4,0,6,5,1.0,I understand.
8/29/2022 10:23:22,17,Spotify,2,1.0,0.0,0.0,Pop,1.0,1.0,208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,7,6,3,1,2.0,I understand.
8/29/2022 10:23:46,25,Spotify,2,1.0,0.0,0.0,Lofi,1.0,1.0,91,2.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,3.0,2.0,7,8,6,2,2.0,I understand.
8/29/2022 10:25:54,24,Other streaming service,1.5,1.0,0.0,0.0,Video game music,0.0,1.0,171,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3,4,1,1,2.0,I understand.
8/29/2022 10:41:11,23,Spotify,1,1.0,1.0,0.0,Jazz,1.0,0.0,150,1.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,9,7,2,1,2.0,I understand.
8/29/2022 10:44:43,16,Spotify,10,1.0,1.0,0.0,EDM,1.0,1.0,180,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,10,9,3,2,2.0,I understand.
8/29/2022 10:45:36,25,YouTube Music,2,1.0,0.0,0.0,Metal,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,9,9,7,3,2.0,I understand.
8/29/2022 11:02:29,16,Spotify,15,1.0,1.0,1.0,EDM,1.0,0.0,85,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,3.0,2.0,8,10,9,2,2.0,I understand.
8/29/2022 11:04:24,20,I do 0.0t use a streaming service.,0.5,0.0,0.0,0.0,Metal,1.0,1.0,150,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,8,9,6,4,2.0,I understand.
8/29/2022 11:16:34,17,Spotify,3,1.0,0.0,0.0,Metal,1.0,0.0,104,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,5,6,9,9,2.0,I understand.
8/29/2022 11:41:34,29,I do 0.0t use a streaming service.,2,1.0,0.0,0.0,Metal,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,9,3,7,2,2.0,I understand.
8/29/2022 11:56:17,20,Spotify,4,1.0,0.0,0.0,Hip hop,1.0,0.0,85,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,3,2,1,6,2.0,I understand.
8/29/2022 12:25:16,16,Spotify,2,1.0,0.0,0.0,Folk,1.0,0.0,,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,7,7,4,0,2.0,I understand.
8/29/2022 12:30:01,21,Spotify,1,1.0,0.0,0.0,Rock,1.0,0.0,147,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,3.0,7,9,1,2,2.0,I understand.
8/29/2022 12:32:30,16,Spotify,24,1.0,0.0,0.0,Rock,1.0,1.0,120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5,1,9,1,2.0,I understand.
8/29/2022 13:09:33,43,Spotify,1,1.0,0.0,0.0,Pop,1.0,0.0,134,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,3,3,0,0,2.0,I understand.
8/29/2022 14:13:58,32,Pandora,2,1.0,1.0,0.0,Classical,1.0,0.0,,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,8,7,5,4,2.0,I understand.
8/29/2022 14:25:08,10,YouTube Music,2,1.0,1.0,0.0,Pop,1.0,1.0,112,3.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,8,2,1,1,2.0,I understand.
8/29/2022 14:49:56,27,Spotify,3,1.0,0.0,0.0,Metal,1.0,1.0,200,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,4,0,0,0,2.0,I understand.
8/29/2022 14:53:54,24,Spotify,3,1.0,1.0,0.0,Classical,0.0,1.0,75,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,9,6,1,1,2.0,I understand.
8/29/2022 15:05:22,18,Spotify,2,1.0,0.0,0.0,Hip hop,1.0,1.0,20,1.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,10,7,2,0,2.0,I understand.
8/29/2022 15:18:16,17,Apple Music,7,1.0,0.0,0.0,Rock,0.0,0.0,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,2.0,8,7,7,4,2.0,I understand.
8/29/2022 15:20:35,19,Spotify,6,1.0,0.0,0.0,Metal,1.0,0.0,111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,1,0,0,0,2.0,I understand.
8/29/2022 16:05:19,16,YouTube Music,3,1.0,0.0,0.0,Rock,1.0,1.0,150,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,5,7,1,4,2.0,I understand.
8/29/2022 16:07:39,64,Other streaming service,5,1.0,0.0,1.0,Rock,1.0,0.0,,2.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,7,6,9,2,2.0,I understand.
8/29/2022 16:28:12,33,Apple Music,4,1.0,1.0,1.0,Lofi,1.0,1.0,114,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,8,8,2,2,2.0,I understand.
8/29/2022 16:39:08,32,I do 0.0t use a streaming service.,3,1.0,1.0,0.0,Rock,0.0,1.0,93,3.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,2,2,8,0,1.0,I understand.
8/29/2022 17:04:16,15,Pandora,2,1.0,1.0,0.0,Pop,1.0,0.0,145,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,6,0,0,2,2.0,I understand.
8/29/2022 17:22:01,27,YouTube Music,3,1.0,0.0,0.0,Metal,1.0,1.0,100,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,1.0,2,0,1,0,2.0,I understand.
8/29/2022 17:32:02,20,I do 0.0t use a streaming service.,2,1.0,0.0,0.0,Rock,1.0,0.0,114,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,6,2,6,7,1.0,I understand.
8/29/2022 17:36:01,23,I do 0.0t use a streaming service.,2,1.0,0.0,0.0,Pop,1.0,1.0,109,1.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,6,1,0,5,2.0,I understand.
8/29/2022 17:52:06,19,Apple Music,3,0.0,1.0,0.0,Classical,1.0,0.0,,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,7,6,4,0,2.0,I understand.
8/29/2022 17:58:47,12,YouTube Music,2,1.0,1.0,1.0,Classical,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,3,0,2.0,I understand.
8/29/2022 18:00:27,16,Other streaming service,3,1.0,1.0,1.0,Classical,0.0,0.0,72,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,9,7,10,6,1.0,I understand.
8/29/2022 18:09:17,17,Other streaming service,0,0.0,0.0,0.0,Video game music,0.0,1.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,10,0,0,0,1.0,I understand.
8/29/2022 18:13:51,14,Spotify,1,1.0,1.0,0.0,Pop,1.0,0.0,140,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6,6,3,0,2.0,I understand.
8/29/2022 18:22:58,32,Spotify,2,1.0,0.0,0.0,Metal,1.0,0.0,84,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,4,3,1,6,2.0,I understand.
8/29/2022 18:47:22,20,Spotify,2,1.0,1.0,0.0,Pop,0.0,1.0,132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6,2,2,1,1.0,I understand.
8/29/2022 18:56:27,54,I do 0.0t use a streaming service.,6,1.0,0.0,0.0,Classical,0.0,0.0,,3.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2,2,3,2,2.0,I understand.
8/29/2022 18:57:09,18,Spotify,5,1.0,0.0,0.0,K pop,1.0,1.0,124,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,7,4,5,6,2.0,I understand.
8/29/2022 19:07:50,14,Spotify,2,1.0,1.0,0.0,Classical,1.0,0.0,181,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,7,5,3,2,2.0,I understand.
8/29/2022 19:08:34,13,Other streaming service,4,1.0,1.0,1.0,Classical,1.0,0.0,126,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,8,5,10,3,2.0,I understand.
8/29/2022 19:44:49,19,Apple Music,8,1.0,0.0,1.0,Country,1.0,0.0,109,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,7,5,6,5,2.0,I understand.
8/29/2022 20:03:00,14,Spotify,4,1.0,1.0,0.0,Classical,1.0,0.0,106,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,6,8,8,2,2.0,I understand.
8/29/2022 20:03:04,14,YouTube Music,1.5,0.0,1.0,0.0,Classical,1.0,,140,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,2,4,3,2.0,I understand.
8/29/2022 20:04:14,18,Apple Music,2,1.0,1.0,0.0,Rap,1.0,1.0,170,3.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3,2,0,2,2.0,I understand.
8/29/2022 20:12:32,15,Spotify,5,1.0,0.0,0.0,Folk,1.0,1.0,87,1.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,6,7,7,4,2.0,I understand.
8/29/2022 20:18:37,24,YouTube Music,6,1.0,1.0,0.0,Classical,0.0,0.0,,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,7,2,0,1.0,I understand.
8/29/2022 20:22:33,17,Apple Music,2,1.0,0.0,0.0,Pop,0.0,1.0,117,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,9,8,4,8,2.0,I understand.
8/29/2022 20:47:47,44,Spotify,2,0.0,0.0,0.0,Rock,1.0,0.0,105,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,7,7,2,1,2.0,I understand.
8/29/2022 21:21:30,23,Spotify,1,0.0,1.0,0.0,Rock,1.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1,0,1,0,2.0,I understand.
8/29/2022 21:24:24,21,Apple Music,1,0.0,0.0,0.0,Rap,0.0,0.0,160,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,4,3,4,5,2.0,I understand.
8/29/2022 22:00:46,57,Other streaming service,2,0.0,0.0,0.0,R&B,1.0,0.0,,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2,0,0,0,2.0,I understand.
8/29/2022 22:04:50,23,Spotify,2,1.0,1.0,0.0,Rock,1.0,1.0,141,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,0,5,7,0,1.0,I understand.
8/29/2022 22:52:14,18,Spotify,1,1.0,1.0,0.0,Pop,0.0,1.0,105,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,8,7,7,0,2.0,I understand.
